"GEO_ID","NAME","P1_001N","P1_001NA",
"Geography","Geographic Area Name"," !!Total","Annotation of  !!Total",
"1400000US26163573000","Census Tract 5730; Wayne County; Michigan","3340","null",
"1400000US26163573100","Census Tract 5731; Wayne County; Michigan","4820","null",
"1400000US26163573300","Census Tract 5733; Wayne County; Michigan","4463","null",
"1400000US26163573400","Census Tract 5734; Wayne County; Michigan","5706","null",
"1400000US26163573501","Census Tract 5735.01; Wayne County; Michigan","5119","null",
"1400000US26163573600","Census Tract 5736; Wayne County; Michigan","7392","null",
"1400000US26163573701","Census Tract 5737.01; Wayne County; Michigan","2070","null",
"1400000US26163573702","Census Tract 5737.02; Wayne County; Michigan","7178","null",
"1400000US26163573800","Census Tract 5738; Wayne County; Michigan","5715","null",
"1400000US26163573900","Census Tract 5739; Wayne County; Michigan","6018","null",
"1400000US26163574000","Census Tract 5740; Wayne County; Michigan","6694","null",
"1400000US26163574100","Census Tract 5741; Wayne County; Michigan","4875","null",
"1400000US26163574203","Census Tract 5742.03; Wayne County; Michigan","3265","null",
"1400000US26163574301","Census Tract 5743.01; Wayne County; Michigan","3774","null",
"1400000US26163574600","Census Tract 5746; Wayne County; Michigan","5352","null",
"1400000US26163574700","Census Tract 5747; Wayne County; Michigan","4979","null",
"1400000US26163574800","Census Tract 5748; Wayne County; Michigan","4588","null",
"1400000US26163574900","Census Tract 5749; Wayne County; Michigan","1895","null",
"1400000US26163575000","Census Tract 5750; Wayne County; Michigan","4702","null",
"1400000US26163575100","Census Tract 5751; Wayne County; Michigan","2712","null",
"1400000US26163575200","Census Tract 5752; Wayne County; Michigan","4389","null",
"1400000US26163575300","Census Tract 5753; Wayne County; Michigan","3804","null",
"1400000US26163575401","Census Tract 5754.01; Wayne County; Michigan","3437","null",
"1400000US26163575500","Census Tract 5755; Wayne County; Michigan","4184","null",
"1400000US26163575600","Census Tract 5756; Wayne County; Michigan","1861","null",
"1400000US26163576001","Census Tract 5760.01; Wayne County; Michigan","1922","null",
"1400000US26163576100","Census Tract 5761; Wayne County; Michigan","6260","null",
"1400000US26163576200","Census Tract 5762; Wayne County; Michigan","2566","null",
"1400000US26163576300","Census Tract 5763; Wayne County; Michigan","2383","null",
"1400000US26163576400","Census Tract 5764; Wayne County; Michigan","3596","null",
"1400000US26163576500","Census Tract 5765; Wayne County; Michigan","3901","null",
"1400000US26163576600","Census Tract 5766; Wayne County; Michigan","4361","null",
"1400000US26163576700","Census Tract 5767; Wayne County; Michigan","3649","null",
"1400000US26163577000","Census Tract 5770; Wayne County; Michigan","4419","null",
"1400000US26163577100","Census Tract 5771; Wayne County; Michigan","3251","null",
"1400000US26163577200","Census Tract 5772; Wayne County; Michigan","3495","null",
"1400000US26163577300","Census Tract 5773; Wayne County; Michigan","3386","null",
"1400000US26163577400","Census Tract 5774; Wayne County; Michigan","3613","null",
"1400000US26163577500","Census Tract 5775; Wayne County; Michigan","3591","null",
"1400000US26163577600","Census Tract 5776; Wayne County; Michigan","4006","null",
"1400000US26163577700","Census Tract 5777; Wayne County; Michigan","2437","null",
"1400000US26163577800","Census Tract 5778; Wayne County; Michigan","5173","null",
"1400000US26163577900","Census Tract 5779; Wayne County; Michigan","4206","null",
"1400000US26163578000","Census Tract 5780; Wayne County; Michigan","2668","null",
"1400000US26163578500","Census Tract 5785; Wayne County; Michigan","6408","null",
"1400000US26163578600","Census Tract 5786; Wayne County; Michigan","6443","null",
"1400000US26163579100","Census Tract 5791; Wayne County; Michigan","1734","null",
"1400000US26163579200","Census Tract 5792; Wayne County; Michigan","3060","null",
"1400000US26163579300","Census Tract 5793; Wayne County; Michigan","2430","null",
"1400000US26163579501","Census Tract 5795.01; Wayne County; Michigan","1520","null",
"1400000US26163579600","Census Tract 5796; Wayne County; Michigan","3318","null",
"1400000US26163579700","Census Tract 5797; Wayne County; Michigan","2966","null",
"1400000US26163579800","Census Tract 5798; Wayne County; Michigan","1494","null",
"1400000US26163579900","Census Tract 5799; Wayne County; Michigan","5789","null",
"1400000US26163580100","Census Tract 5801; Wayne County; Michigan","1920","null",
"1400000US26163580200","Census Tract 5802; Wayne County; Michigan","2818","null",
"1400000US26163580300","Census Tract 5803; Wayne County; Michigan","2765","null",
"1400000US26163580400","Census Tract 5804; Wayne County; Michigan","2594","null",
"1400000US26163580500","Census Tract 5805; Wayne County; Michigan","2953","null",
"1400000US26163580600","Census Tract 5806; Wayne County; Michigan","3105","null",
"1400000US26163580700","Census Tract 5807; Wayne County; Michigan","3484","null",
"1400000US26163580800","Census Tract 5808; Wayne County; Michigan","1511","null",
"1400000US26163580900","Census Tract 5809; Wayne County; Michigan","3908","null",
"1400000US26163581101","Census Tract 5811.01; Wayne County; Michigan","3849","null",
"1400000US26163581200","Census Tract 5812; Wayne County; Michigan","3736","null",
"1400000US26163581500","Census Tract 5815; Wayne County; Michigan","2385","null",
"1400000US26163581600","Census Tract 5816; Wayne County; Michigan","5811","null",
"1400000US26163581800","Census Tract 5818; Wayne County; Michigan","2665","null",
"1400000US26163581900","Census Tract 5819; Wayne County; Michigan","4614","null",
"1400000US26163582000","Census Tract 5820; Wayne County; Michigan","3049","null",
"1400000US26163582100","Census Tract 5821; Wayne County; Michigan","3894","null",
"1400000US26163583001","Census Tract 5830.01; Wayne County; Michigan","2568","null",
"1400000US26163583101","Census Tract 5831.01; Wayne County; Michigan","3963","null",
"1400000US26163583200","Census Tract 5832; Wayne County; Michigan","2924","null",
"1400000US26163583300","Census Tract 5833; Wayne County; Michigan","2562","null",
"1400000US26163583400","Census Tract 5834; Wayne County; Michigan","4987","null",
"1400000US26163583500","Census Tract 5835; Wayne County; Michigan","2695","null",
"1400000US26163583600","Census Tract 5836; Wayne County; Michigan","2593","null",
"1400000US26163583700","Census Tract 5837; Wayne County; Michigan","3705","null",
"1400000US26163583800","Census Tract 5838; Wayne County; Michigan","4540","null",
"1400000US26163583900","Census Tract 5839; Wayne County; Michigan","4056","null",
"1400000US26163584000","Census Tract 5840; Wayne County; Michigan","4670","null",
"1400000US26163584100","Census Tract 5841; Wayne County; Michigan","1822","null",
"1400000US26163584200","Census Tract 5842; Wayne County; Michigan","3619","null",
"1400000US26163584300","Census Tract 5843; Wayne County; Michigan","2054","null",
"1400000US26163584400","Census Tract 5844; Wayne County; Michigan","3166","null",
"1400000US26163584501","Census Tract 5845.01; Wayne County; Michigan","2636","null",
"1400000US26163584600","Census Tract 5846; Wayne County; Michigan","2014","null",
"1400000US26163584700","Census Tract 5847; Wayne County; Michigan","2511","null",
"1400000US26163584801","Census Tract 5848.01; Wayne County; Michigan","3311","null",
"1400000US26163584802","Census Tract 5848.02; Wayne County; Michigan","2907","null",
"1400000US26163585500","Census Tract 5855; Wayne County; Michigan","1822","null",
"1400000US26163585600","Census Tract 5856; Wayne County; Michigan","3948","null",
"1400000US26163585700","Census Tract 5857; Wayne County; Michigan","2095","null",
"1400000US26163585800","Census Tract 5858; Wayne County; Michigan","4955","null",
"1400000US26163585900","Census Tract 5859; Wayne County; Michigan","3169","null",
"1400000US26163586201","Census Tract 5862.01; Wayne County; Michigan","7088","null",
"1400000US26163586300","Census Tract 5863; Wayne County; Michigan","2056","null",
"1400000US26163587000","Census Tract 5870; Wayne County; Michigan","4008","null",
"1400000US26163587900","Census Tract 5879; Wayne County; Michigan","7015","null",
"1400000US26163588001","Census Tract 5880.01; Wayne County; Michigan","3290","null",
"1400000US26163588002","Census Tract 5880.02; Wayne County; Michigan","2871","null",
"1400000US26163588101","Census Tract 5881.01; Wayne County; Michigan","1370","null",
"1400000US26163588102","Census Tract 5881.02; Wayne County; Michigan","1265","null",
"1400000US26163588200","Census Tract 5882; Wayne County; Michigan","3134","null",
"1400000US26163588300","Census Tract 5883; Wayne County; Michigan","5708","null",
"1400000US26163588400","Census Tract 5884; Wayne County; Michigan","5722","null",
"1400000US26163589300","Census Tract 5893; Wayne County; Michigan","3609","null",
"1400000US26163589401","Census Tract 5894.01; Wayne County; Michigan","2405","null",
"1400000US26163589402","Census Tract 5894.02; Wayne County; Michigan","3646","null",
"1400000US26163590401","Census Tract 5904.01; Wayne County; Michigan","7844","null",
"1400000US26163590500","Census Tract 5905; Wayne County; Michigan","6570","null",
"1400000US26163590600","Census Tract 5906; Wayne County; Michigan","2477","null",
"1400000US26163591501","Census Tract 5915.01; Wayne County; Michigan","3912","null",
"1400000US26163591502","Census Tract 5915.02; Wayne County; Michigan","3475","null",
"1400000US26163591600","Census Tract 5916; Wayne County; Michigan","2287","null",
"1400000US26163591700","Census Tract 5917; Wayne County; Michigan","7337","null",
"1400000US26163591800","Census Tract 5918; Wayne County; Michigan","6189","null",
"1400000US26163591900","Census Tract 5919; Wayne County; Michigan","5305","null",
"1400000US26163592000","Census Tract 5920; Wayne County; Michigan","4689","null",
"1400000US26163593001","Census Tract 5930.01; Wayne County; Michigan","5451","null",
"1400000US26163593200","Census Tract 5932; Wayne County; Michigan","3931","null",
"1400000US26163593301","Census Tract 5933.01; Wayne County; Michigan","3541","null",
"1400000US26163594000","Census Tract 5940; Wayne County; Michigan","2532","null",
"1400000US26163594100","Census Tract 5941; Wayne County; Michigan","4387","null",
"1400000US26163594200","Census Tract 5942; Wayne County; Michigan","2520","null",
"1400000US26163594300","Census Tract 5943; Wayne County; Michigan","3141","null",
"1400000US26163594401","Census Tract 5944.01; Wayne County; Michigan","2857","null",
"1400000US26163594500","Census Tract 5945; Wayne County; Michigan","3082","null",
"1400000US26163595000","Census Tract 5950; Wayne County; Michigan","3790","null",
"1400000US26163595100","Census Tract 5951; Wayne County; Michigan","5527","null",
"1400000US26163595201","Census Tract 5952.01; Wayne County; Michigan","3164","null",
"1400000US26163596100","Census Tract 5961; Wayne County; Michigan","3670","null",
"1400000US26163596200","Census Tract 5962; Wayne County; Michigan","4321","null",
"1400000US26163596300","Census Tract 5963; Wayne County; Michigan","2797","null",
"1400000US26163597000","Census Tract 5970; Wayne County; Michigan","4997","null",
"1400000US26163598000","Census Tract 5980; Wayne County; Michigan","3240","null",
"1400000US26163599001","Census Tract 5990.01; Wayne County; Michigan","5274","null",
"1400000US26163599100","Census Tract 5991; Wayne County; Michigan","5247","null",
"1400000US26163981700","Census Tract 9817; Wayne County; Michigan","0","null",
"1400000US26163981800","Census Tract 9818; Wayne County; Michigan","0","null",
"1400000US26163981901","Census Tract 9819.01; Wayne County; Michigan","0","null",
"1400000US26163981902","Census Tract 9819.02; Wayne County; Michigan","0","null",
"1400000US26163982000","Census Tract 9820; Wayne County; Michigan","20","null",
"1400000US26163982101","Census Tract 9821.01; Wayne County; Michigan","7","null",
"1400000US26163982102","Census Tract 9821.02; Wayne County; Michigan","11","null",
"1400000US26163982200","Census Tract 9822; Wayne County; Michigan","9","null",
"1400000US26163982301","Census Tract 9823.01; Wayne County; Michigan","25","null",
"1400000US26163982302","Census Tract 9823.02; Wayne County; Michigan","0","null",
"1400000US26163982400","Census Tract 9824; Wayne County; Michigan","99","null",
"1400000US26163982500","Census Tract 9825; Wayne County; Michigan","0","null",
"1400000US26163982600","Census Tract 9826; Wayne County; Michigan","7","null",
"1400000US26163982700","Census Tract 9827; Wayne County; Michigan","11","null",
"1400000US26163982900","Census Tract 9829; Wayne County; Michigan","0","null",
"1400000US26163983100","Census Tract 9831; Wayne County; Michigan","0","null",
"1400000US26163983200","Census Tract 9832; Wayne County; Michigan","0","null",
"1400000US26163983301","Census Tract 9833.01; Wayne County; Michigan","0","null",
"1400000US26163983302","Census Tract 9833.02; Wayne County; Michigan","0","null",
"1400000US26163983400","Census Tract 9834; Wayne County; Michigan","256","null",
"1400000US26163983600","Census Tract 9836; Wayne County; Michigan","9","null",
"1400000US26163983700","Census Tract 9837; Wayne County; Michigan","0","null",
"1400000US26163983800","Census Tract 9838; Wayne County; Michigan","0","null",
"1400000US26163983901","Census Tract 9839.01; Wayne County; Michigan","6","null",
"1400000US26163983902","Census Tract 9839.02; Wayne County; Michigan","0","null",
"1400000US26163983903","Census Tract 9839.03; Wayne County; Michigan","0","null",
"1400000US26163984100","Census Tract 9841; Wayne County; Michigan","4","null",
"1400000US26163984200","Census Tract 9842; Wayne County; Michigan","0","null",
"1400000US26163985000","Census Tract 9850; Wayne County; Michigan","19","null",
"1400000US26163985100","Census Tract 9851; Wayne County; Michigan","154","null",
"1400000US26163985200","Census Tract 9852; Wayne County; Michigan","3","null",
"1400000US26163985300","Census Tract 9853; Wayne County; Michigan","220","null",
"1400000US26163985400","Census Tract 9854; Wayne County; Michigan","16","null",
"1400000US26163985500","Census Tract 9855; Wayne County; Michigan","0","null",
"1400000US26163985600","Census Tract 9856; Wayne County; Michigan","0","null",
"1400000US26163985700","Census Tract 9857; Wayne County; Michigan","0","null",
"1400000US26163985800","Census Tract 9858; Wayne County; Michigan","0","null",
"1400000US26163985900","Census Tract 9859; Wayne County; Michigan","0","null",
"1400000US26163986100","Census Tract 9861; Wayne County; Michigan","3","null",
"1400000US26163986200","Census Tract 9862; Wayne County; Michigan","0","null",
"1400000US26163986300","Census Tract 9863; Wayne County; Michigan","29","null",
"1400000US26163986400","Census Tract 9864; Wayne County; Michigan","50","null",
"1400000US26163986501","Census Tract 9865.01; Wayne County; Michigan","0","null",
"1400000US26163986502","Census Tract 9865.02; Wayne County; Michigan","0","null",
"1400000US26163986600","Census Tract 9866; Wayne County; Michigan","0","null",
"1400000US26163987000","Census Tract 9870; Wayne County; Michigan","7","null",
"1400000US26163990100","Census Tract 9901; Wayne County; Michigan","0","null",
"1400000US26163990200","Census Tract 9902; Wayne County; Michigan","0","null",
